date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren_period,yr_renovated_dt,date_dt
5/16/2014,720000.0,2,1.0,2020,7200,1.0,0.0,3.0,4,7,1700,320.0,1947,1947.0,98146,47.506,-122.384,2020,7200,68.0,1947,2014-05-16
3/25/2015,905000.0,4,2.5,3330,9557,2.0,0.0,0.0,3,10,3330,0.0,1995,1995.0,98006,47.5526,-122.102,3360,9755,20.0,1995,2015-03-25
4/23/2015,824500.0,4,2.5,2610,3500,1.5,0.0,0.0,5,7,1610,1000.0,1927,1927.0,98115,47.6848,-122.32600000000001,1820,3900,88.0,1927,2015-04-23
6/24/2014,762500.0,4,2.75,2610,8760,1.0,0.0,0.0,4,8,1760,850.0,1978,1978.0,98040,47.5875,-122.229,2550,10376,37.0,1978,2014-06-24
4/13/2015,580000.0,3,2.5,1740,1280,3.0,0.0,2.0,3,8,1740,0.0,2008,2008.0,98116,47.589,-122.387,1740,1308,7.0,2008,2015-04-13
8/18/2014,380000.0,3,2.0,1840,8580,1.0,0.0,0.0,3,8,1840,0.0,1990,1990.0,98058,47.4626,-122.132,2190,8580,25.0,1990,2014-08-18
4/1/2015,805000.0,3,1.75,1080,3200,1.0,0.0,0.0,4,7,880,200.0,1926,1926.0,98103,47.6503,-122.338,1780,5200,89.0,1926,2015-04-01
7/16/2014,520000.0,4,1.75,1240,4532,1.5,0.0,0.0,4,7,1240,0.0,1944,1944.0,98117,47.6892,-122.37799999999999,1260,4468,71.0,1944,2014-07-16
2/3/2015,1570000.0,5,4.5,5620,5800,3.0,0.0,3.0,3,11,4700,920.0,1999,1999.0,98199,47.6482,-122.412,2360,5800,16.0,1999,2015-02-03
5/14/2014,175000.0,2,1.0,1170,8925,1.0,0.0,2.0,3,6,1170,0.0,1911,1911.0,98198,47.4017,-122.321,1380,7440,104.0,1911,2014-05-14
6/16/2014,353500.0,4,2.25,1760,9602,2.0,0.0,0.0,3,7,1760,0.0,1987,1987.0,98058,47.4248,-122.15799999999999,1860,9656,28.0,1987,2014-06-16
1/2/2015,500000.0,4,2.5,2230,26989,1.0,0.0,1.0,4,8,1400,830.0,1962,1962.0,98166,47.4285,-122.345,2570,17702,53.0,1962,2015-01-02
2/11/2015,386500.0,3,1.75,1520,7350,1.0,0.0,0.0,4,7,1140,380.0,1972,1972.0,98034,47.7167,-122.17,1380,7350,43.0,1972,2015-02-11
7/16/2014,210000.0,2,1.0,1450,4750,1.0,0.0,0.0,3,7,850,600.0,1950,1950.0,98118,47.5293,-122.272,1190,5000,65.0,1950,2014-07-16
4/23/2015,439500.0,3,2.5,1600,6510,1.0,0.0,0.0,3,7,940,0.0,1983,1983.0,98155,47.7679,-122.30799999999999,1600,10507,32.0,1983,2015-04-23
8/13/2014,315000.0,5,2.5,3220,5751,2.0,0.0,0.0,3,8,3220,0.0,2002,2002.0,98042,47.3717,-122.104,2740,5500,13.0,2002,2014-08-13
5/19/2014,339000.0,4,2.5,1830,8601,2.0,0.0,0.0,3,7,1830,0.0,2003,2003.0,98038,47.3576,-122.016,1830,5184,12.0,2003,2014-05-19
9/24/2014,655000.0,4,2.25,2200,9163,1.0,0.0,0.0,4,8,1430,770.0,1971,1971.0,98006,47.5653,-122.146,2420,9163,44.0,1971,2014-09-24
8/28/2014,740000.0,2,2.5,2170,8678,1.0,0.0,0.0,3,8,2170,0.0,2008,2008.0,98053,47.7161,-122.014,2170,5890,7.0,2008,2014-08-28
3/6/2015,685000.0,5,2.5,1900,7843,2.0,0.0,0.0,5,7,1900,0.0,1966,1966.0,98008,47.6273,-122.12299999999999,1900,7350,49.0,1966,2015-03-06
3/10/2015,550000.0,5,2.5,2960,9877,1.0,0.0,0.0,4,7,1480,1480.0,1960,1960.0,98005,47.5866,-122.171,1900,9877,55.0,1960,2015-03-10
6/2/2014,405000.0,2,1.75,1710,4234,2.0,0.0,0.0,3,7,1330,380.0,1920,1979.0,98136,47.5319,-122.38600000000001,1530,4556,36.0,1979,2014-06-02
4/16/2015,765000.0,4,2.25,2620,17366,1.0,0.0,3.0,3,9,1430,1190.0,1984,1984.0,98075,47.583999999999996,-122.07700000000001,2620,15335,31.0,1984,2015-04-16
3/4/2015,625000.0,3,2.0,2140,3600,2.0,0.0,0.0,3,8,1680,460.0,1911,1997.0,98116,47.5846,-122.383,2340,5400,18.0,1997,2015-03-04
10/6/2014,207000.0,4,2.5,2100,19680,1.5,0.0,0.0,3,6,2100,0.0,1914,1914.0,98055,47.4787,-122.23,1340,12300,101.0,1914,2014-10-06
3/12/2015,370000.0,4,2.5,2100,19680,1.5,0.0,0.0,3,6,2100,0.0,1914,1914.0,98055,47.4787,-122.23,1340,12300,101.0,1914,2015-03-12
12/2/2014,475000.0,3,2.5,1460,4961,1.0,0.0,0.0,4,8,1150,310.0,1988,1988.0,98033,47.6955,-122.18299999999999,1550,5449,27.0,1988,2014-12-02
8/29/2014,365000.0,2,1.0,990,8250,1.0,0.0,0.0,3,7,990,0.0,1955,1955.0,98133,47.7252,-122.331,1080,8168,60.0,1955,2014-08-29
12/22/2014,411800.0,4,2.25,2190,6800,1.0,0.0,0.0,5,7,1340,850.0,1969,1969.0,98011,47.7367,-122.195,1560,7611,46.0,1969,2014-12-22
7/21/2014,668000.0,5,3.5,3990,42436,2.0,0.0,0.0,3,9,2710,1280.0,2002,2002.0,98027,47.46100000000001,-122.0,3030,41684,13.0,2002,2014-07-21
9/11/2014,618000.0,3,2.5,2340,3630,2.0,0.0,0.0,3,9,2340,0.0,1998,1998.0,98122,47.6059,-122.307,1820,5120,17.0,1998,2014-09-11
12/26/2014,247500.0,4,2.0,2460,5921,1.0,0.0,0.0,4,7,1230,1230.0,1948,1948.0,98002,47.308,-122.209,1260,6648,67.0,1948,2014-12-26
7/30/2014,345000.0,5,3.0,2080,6150,1.0,0.0,0.0,3,7,1040,1040.0,1950,1950.0,98116,47.5707,-122.39399999999999,1420,6150,65.0,1950,2014-07-30
3/11/2015,616300.0,3,2.0,1700,8400,2.0,0.0,2.0,3,7,1700,0.0,1927,1927.0,98033,47.6825,-122.19,1820,9000,88.0,1927,2015-03-11
1/16/2015,348000.0,3,1.5,1330,6768,1.0,0.0,0.0,4,7,1330,0.0,1952,1952.0,98155,47.7366,-122.319,1320,6910,63.0,1952,2015-01-16
12/2/2014,425000.0,3,2.5,1630,10762,1.0,0.0,0.0,3,7,1630,0.0,1994,1994.0,98011,47.7508,-122.175,1770,10762,21.0,1994,2014-12-02
6/14/2014,850000.0,5,2.75,2920,11880,1.0,0.0,0.0,5,8,1660,1260.0,1968,1968.0,98027,47.5133,-122.031,3910,14491,47.0,1968,2014-06-14
7/17/2014,820000.0,5,2.75,2830,6137,2.0,0.0,0.0,3,9,2830,0.0,2010,2010.0,98074,47.5932,-122.05799999999999,3170,6285,5.0,2010,2014-07-17
1/13/2015,832000.0,4,2.25,3190,52953,2.0,0.0,0.0,4,10,3190,0.0,1980,1980.0,98075,47.5933,-122.075,3190,51400,35.0,1980,2015-01-13
12/3/2014,835000.0,3,1.75,1490,3840,2.0,0.0,0.0,3,8,1490,0.0,1984,2014.0,98033,47.6916,-122.214,3450,8500,1.0,2014,2014-12-03
4/10/2015,350000.0,3,2.5,1630,3425,2.0,0.0,0.0,3,8,1630,0.0,1999,1999.0,98059,47.4913,-122.154,1420,3425,16.0,1999,2015-04-10
7/22/2014,349000.0,4,2.5,2280,4096,2.0,0.0,0.0,3,7,2280,0.0,2003,2003.0,98056,47.4834,-122.182,2280,3600,12.0,2003,2014-07-22
6/13/2014,1130000.0,6,3.75,3010,4360,2.0,0.0,0.0,3,9,2000,1010.0,2014,2014.0,98103,47.6873,-122.333,1600,5160,1.0,2014,2014-06-13
3/9/2015,320000.0,3,2.5,1590,3480,2.0,0.0,0.0,3,7,1590,0.0,2004,2004.0,98056,47.4805,-122.178,1680,3480,11.0,2004,2015-03-09
3/5/2015,150000.0,3,1.0,1250,7210,1.0,0.0,0.0,4,7,1250,0.0,1968,1968.0,98031,47.4169,-122.16799999999999,1010,7210,47.0,1968,2015-03-05
11/25/2014,340000.0,3,1.0,1710,10190,1.0,0.0,0.0,3,6,1310,400.0,1949,1949.0,98168,47.506,-122.331,1200,6251,66.0,1949,2014-11-25
10/13/2014,785500.0,4,4.0,3280,8448,2.0,0.0,0.0,3,10,3280,0.0,2007,2007.0,98075,47.5818,-121.973,3730,8030,8.0,2007,2014-10-13
2/17/2015,410500.0,4,2.5,3362,8601,2.0,0.0,0.0,3,8,3362,0.0,2004,2004.0,98003,47.2592,-122.304,2770,8601,11.0,2004,2015-02-17
7/1/2014,580000.0,3,2.5,2200,11000,2.0,0.0,2.0,3,9,2200,0.0,1978,1978.0,98008,47.5916,-122.11200000000001,2200,12851,37.0,1978,2014-07-01
4/21/2015,345000.0,2,1.5,830,920,2.0,0.0,0.0,3,7,830,0.0,2005,2005.0,98144,47.5998,-122.306,830,1200,10.0,2005,2015-04-21
9/29/2014,550000.0,3,2.25,2160,37000,1.5,0.0,0.0,4,7,1760,400.0,1933,1933.0,98052,47.7297,-122.139,2540,37000,82.0,1933,2014-09-29
10/21/2014,449500.0,4,3.0,2580,7299,2.0,0.0,0.0,3,8,2580,0.0,1998,1998.0,98058,47.4646,-122.15,2250,6165,17.0,1998,2014-10-21
6/24/2014,300000.0,3,1.0,2150,7007,1.0,0.0,0.0,3,6,2150,0.0,1954,1954.0,98177,47.7615,-122.36200000000001,1720,9000,61.0,1954,2014-06-24
11/11/2014,915000.0,4,2.5,3510,28052,2.0,0.0,0.0,3,10,3510,0.0,1988,1988.0,98053,47.6671,-122.057,2890,28295,27.0,1988,2014-11-11
1/27/2015,1580000.0,4,3.75,3810,9916,2.0,0.0,0.0,3,11,3810,0.0,1989,1989.0,98040,47.5739,-122.234,3040,11250,26.0,1989,2015-01-27
5/28/2014,599000.0,4,2.75,2020,2750,1.0,0.0,0.0,3,8,1010,1010.0,1917,2014.0,98122,47.6053,-122.291,1840,4000,1.0,2014,2014-05-28
5/5/2014,755000.0,4,2.5,2120,10202,1.0,0.0,0.0,4,7,1620,500.0,1960,1960.0,98005,47.5858,-122.17,1570,10762,55.0,1960,2014-05-05
4/2/2015,400000.0,3,1.0,1250,7157,1.0,0.0,0.0,3,7,1250,0.0,1944,2010.0,98125,47.7323,-122.304,1300,6796,5.0,2010,2015-04-02
3/30/2015,133000.0,3,1.0,980,9115,1.0,0.0,0.0,3,7,980,0.0,1968,1968.0,98198,47.3737,-122.31200000000001,1470,8716,47.0,1968,2015-03-30
1/16/2015,330000.0,4,1.5,1250,8400,1.0,0.0,0.0,3,7,960,290.0,1951,1951.0,98155,47.7505,-122.315,1560,8400,64.0,1951,2015-01-16
2/18/2015,330000.0,4,1.0,1100,5000,1.5,0.0,0.0,5,6,1100,0.0,1904,1904.0,98055,47.4868,-122.204,1560,4838,111.0,1904,2015-02-18
9/5/2014,375000.0,3,1.75,1330,9417,1.0,0.0,0.0,5,6,710,620.0,1936,1936.0,98125,47.7231,-122.301,1690,7937,79.0,1936,2014-09-05
12/11/2014,485000.0,4,2.75,2560,8956,1.0,0.0,0.0,4,7,1500,1060.0,1968,1968.0,98034,47.7278,-122.177,2280,9234,47.0,1968,2014-12-11
7/22/2014,470000.0,4,2.5,1850,11250,1.5,0.0,0.0,3,7,1210,640.0,1981,1981.0,98074,47.6264,-122.06200000000001,1650,7623,34.0,1981,2014-07-22
12/21/2014,1050000.0,4,3.0,2790,3600,2.0,0.0,0.0,3,8,1880,910.0,1905,2013.0,98119,47.6362,-122.363,1360,3600,2.0,2013,2014-12-21
7/7/2014,548800.0,4,1.0,1660,4704,1.5,0.0,0.0,3,7,1260,400.0,1930,1930.0,98115,47.6918,-122.32,1360,5413,85.0,1930,2014-07-07
7/8/2014,315000.0,2,1.0,1080,2674,1.0,0.0,0.0,4,6,720,360.0,1919,1919.0,98108,47.5595,-122.31700000000001,1250,5000,96.0,1919,2014-07-08
9/19/2014,590000.0,3,2.0,3030,9374,1.0,0.0,1.0,4,7,2100,930.0,1959,1959.0,98136,47.5289,-122.391,1990,6012,56.0,1959,2014-09-19
5/23/2014,439950.0,4,2.5,2380,12067,2.0,0.0,0.0,3,7,2380,0.0,2002,2002.0,98059,47.4873,-122.14399999999999,2330,8621,13.0,2002,2014-05-23
6/3/2014,325000.0,3,1.75,2250,26337,1.0,0.0,0.0,3,8,2250,0.0,1980,1980.0,98092,47.3032,-122.12299999999999,1830,26337,35.0,1980,2014-06-03
12/8/2014,400000.0,2,1.0,880,5111,1.0,0.0,0.0,3,6,880,0.0,1931,1931.0,98115,47.6997,-122.314,1370,5111,84.0,1931,2014-12-08
12/11/2014,685000.0,4,2.5,2770,10051,2.0,0.0,0.0,3,10,2770,0.0,1987,1987.0,98074,47.6288,-122.04299999999999,2730,10675,28.0,1987,2014-12-11
9/18/2014,339950.0,3,2.0,1340,10200,1.5,0.0,0.0,3,7,1340,0.0,1953,1953.0,98133,47.7756,-122.351,1420,10200,62.0,1953,2014-09-18
10/23/2014,315000.0,3,1.75,1660,8160,1.0,0.0,0.0,4,7,1660,0.0,1951,1951.0,98166,47.4608,-122.35799999999999,1490,8100,64.0,1951,2014-10-23
2/11/2015,411753.0,3,2.5,1710,3795,2.0,0.0,0.0,3,7,1710,0.0,2009,2009.0,98053,47.6968,-122.024,1600,3821,6.0,2009,2015-02-11
8/28/2014,577000.0,2,1.75,1620,4879,1.0,0.0,0.0,3,7,1040,580.0,1924,2011.0,98116,47.5703,-122.385,1500,5000,4.0,2011,2014-08-28
10/17/2014,500000.0,3,1.75,1530,8829,1.0,0.0,0.0,5,8,1530,0.0,1972,1972.0,98006,47.545,-122.171,2060,9226,43.0,1972,2014-10-17
12/2/2014,210000.0,3,2.0,1440,10111,1.0,0.0,0.0,3,7,1440,0.0,1963,1963.0,98001,47.345,-122.28299999999999,1580,10200,52.0,1963,2014-12-02
8/27/2014,640000.0,4,1.75,2020,16120,1.0,0.0,0.0,3,7,2020,0.0,1969,1969.0,98010,47.3413,-122.04799999999999,1940,16350,46.0,1969,2014-08-27
4/17/2015,460000.0,4,1.75,1870,8663,1.0,0.0,0.0,5,7,1870,0.0,1949,1949.0,98133,47.7366,-122.35,1560,7800,66.0,1949,2015-04-17
2/18/2015,265000.0,2,1.0,620,4760,1.0,0.0,0.0,3,6,620,0.0,1941,1941.0,98126,47.5286,-122.376,620,4760,74.0,1941,2015-02-18
5/14/2014,740000.0,5,5.0,5774,31675,1.0,0.0,2.0,3,11,4490,1284.0,1984,1984.0,98003,47.3466,-122.323,3260,13200,31.0,1984,2014-05-14
7/18/2014,230000.0,3,1.0,1240,6195,1.0,0.0,0.0,3,6,1240,0.0,1948,1948.0,98028,47.7681,-122.266,1760,11080,67.0,1948,2014-07-18
2/17/2015,315000.0,3,1.75,1890,10661,1.0,0.0,0.0,5,7,1460,430.0,1978,1978.0,98038,47.3583,-122.056,1680,9604,37.0,1978,2015-02-17
12/23/2014,432000.0,3,1.75,2410,51763,1.0,0.0,0.0,4,8,1410,1000.0,1981,1981.0,98077,47.7429,-122.056,2410,49207,34.0,1981,2014-12-23
2/3/2015,467000.0,3,2.5,1530,3984,2.0,0.0,0.0,3,8,1530,0.0,1995,1995.0,98029,47.568999999999996,-122.007,1720,4005,20.0,1995,2015-02-03
9/25/2014,255000.0,5,3.75,2800,9900,1.0,0.0,0.0,3,7,2800,0.0,1964,1964.0,98023,47.318999999999996,-122.344,1700,13200,51.0,1964,2014-09-25
4/8/2015,316500.0,3,1.75,1460,6360,1.0,0.0,2.0,3,7,1010,450.0,1979,1979.0,98106,47.5311,-122.353,1400,4240,36.0,1979,2015-04-08
4/3/2015,190000.0,4,2.0,1580,6250,1.0,0.0,0.0,3,7,860,720.0,1977,1977.0,98155,47.7659,-122.31,1580,6250,38.0,1977,2015-04-03
5/16/2014,490000.0,3,2.0,1450,2400,1.5,0.0,0.0,3,8,1450,0.0,1900,2003.0,98107,47.6726,-122.381,1450,4275,12.0,2003,2014-05-16
4/17/2015,378000.0,4,1.75,1990,23200,1.0,0.0,0.0,4,7,1990,0.0,1976,1976.0,98059,47.486000000000004,-122.12899999999999,1950,17040,39.0,1976,2015-04-17
2/11/2015,598800.0,6,4.0,4470,17877,3.0,0.0,3.0,3,9,3230,1240.0,2013,2013.0,98188,47.4514,-122.273,1790,18260,2.0,2013,2015-02-11
9/2/2014,333800.0,5,3.0,1980,3868,1.0,0.0,0.0,3,7,1220,760.0,1990,1990.0,98118,47.5173,-122.275,1970,3868,25.0,1990,2014-09-02
5/29/2014,690000.0,4,2.5,2920,9904,2.0,0.0,0.0,4,9,2920,0.0,1990,1990.0,98029,47.5759,-121.995,1810,5617,25.0,1990,2014-05-29
10/21/2014,320000.0,4,1.75,1660,6200,1.0,0.0,0.0,4,6,830,830.0,1948,1948.0,98108,47.56,-122.316,1780,5968,67.0,1948,2014-10-21
4/14/2015,1250000.0,4,3.5,3190,6000,1.5,0.0,3.0,4,9,2410,780.0,1912,1912.0,98144,47.5846,-122.29,2840,4000,103.0,1912,2015-04-14
7/21/2014,335000.0,3,1.5,1560,9600,1.0,0.0,0.0,4,7,1560,0.0,1961,1961.0,98033,47.6918,-122.163,1520,10000,54.0,1961,2014-07-21
8/11/2014,840000.0,3,2.5,3050,33920,1.0,0.0,0.0,3,8,3050,0.0,2004,2004.0,98052,47.7034,-122.072,1970,60984,11.0,2004,2014-08-11
7/14/2014,608250.0,4,2.75,3030,21780,2.0,0.0,0.0,3,8,3030,0.0,1986,1986.0,98166,47.4481,-122.338,3020,28027,29.0,1986,2014-07-14
6/9/2014,550000.0,3,2.5,2260,4165,2.0,0.0,0.0,3,7,2260,0.0,2005,2005.0,98075,47.5922,-122.008,2770,4566,10.0,2005,2014-06-09
4/22/2015,240000.0,3,1.0,1260,7920,1.0,0.0,0.0,3,7,1260,0.0,1966,1966.0,98003,47.3452,-122.30799999999999,1300,7920,49.0,1966,2015-04-22
4/14/2015,998000.0,3,2.25,3370,11757,2.0,0.0,2.0,4,9,3370,0.0,1980,1980.0,98006,47.5573,-122.16,2690,10500,35.0,1980,2015-04-14
8/29/2014,275000.0,3,1.75,1490,8000,1.0,0.0,0.0,3,8,1490,0.0,1978,1978.0,98030,47.3817,-122.166,1740,8165,37.0,1978,2014-08-29
4/24/2015,284200.0,3,2.5,1570,9292,1.0,0.0,0.0,3,7,1110,460.0,1977,1977.0,98001,47.3386,-122.272,1470,9222,38.0,1977,2015-04-24
7/24/2014,1720000.0,4,3.75,4490,7623,2.0,0.0,0.0,4,10,3090,1400.0,1941,1941.0,98112,47.6315,-122.29,3760,7653,74.0,1941,2014-07-24
11/19/2014,2400000.0,4,3.75,4090,24825,2.0,0.0,0.0,4,11,3400,690.0,1926,1926.0,98102,47.6338,-122.319,3910,11500,89.0,1926,2014-11-19
9/5/2014,930800.0,5,2.5,4150,96574,2.0,0.0,0.0,3,10,4150,0.0,1988,1988.0,98053,47.6664,-122.045,3320,40803,27.0,1988,2014-09-05
7/29/2014,930000.0,4,3.0,2900,10400,1.0,0.0,3.0,5,8,1530,1370.0,1959,1959.0,98008,47.5854,-122.11399999999999,2820,10400,56.0,1959,2014-07-29
8/28/2014,215000.0,4,1.5,1430,8775,1.0,0.0,0.0,3,7,1030,400.0,1979,1979.0,98023,47.3034,-122.383,1390,7800,36.0,1979,2014-08-28
4/20/2015,480000.0,2,1.5,1008,26487,1.0,1.0,4.0,4,6,1008,0.0,1943,2002.0,98070,47.3853,-122.479,1132,24079,13.0,2002,2015-04-20
5/20/2014,483945.0,2,1.75,1480,5120,1.0,0.0,0.0,4,6,840,640.0,1951,1951.0,98116,47.558,-122.39200000000001,1090,5120,64.0,1951,2014-05-20
6/9/2014,347000.0,3,1.75,1240,8050,1.0,0.0,0.0,4,7,1240,0.0,1978,1978.0,98074,47.6108,-122.044,1370,9856,37.0,1978,2014-06-09
3/30/2015,232500.0,3,2.0,1370,9760,1.0,0.0,0.0,4,7,1110,260.0,1979,1979.0,98023,47.3009,-122.384,1640,9040,36.0,1979,2015-03-30
5/20/2014,390000.0,4,2.25,1770,33132,1.0,0.0,0.0,4,8,1190,580.0,1965,1965.0,98058,47.4413,-122.15100000000001,2490,20000,50.0,1965,2014-05-20
9/18/2014,550000.0,3,2.25,2160,15360,1.0,0.0,0.0,3,8,1410,750.0,1965,2000.0,98007,47.6232,-122.13799999999999,2180,8480,15.0,2000,2014-09-18
8/12/2014,590000.0,4,2.5,2340,8971,2.0,0.0,0.0,3,9,2340,0.0,1987,1987.0,98029,47.5679,-122.01100000000001,2510,9219,28.0,1987,2014-08-12
5/21/2014,420850.0,1,1.0,960,40946,1.0,0.0,0.0,5,5,960,0.0,1945,1945.0,98014,47.6951,-121.86399999999999,1320,20350,70.0,1945,2014-05-21
2/5/2015,345000.0,4,2.5,2280,8190,1.0,0.0,3.0,3,7,1390,890.0,1983,1983.0,98188,47.4414,-122.272,1990,9000,32.0,1983,2015-02-05
2/27/2015,429800.0,3,2.0,1970,7000,1.0,0.0,0.0,3,8,1970,0.0,1986,1986.0,98038,47.3744,-122.04299999999999,1970,7365,29.0,1986,2015-02-27
6/26/2014,302000.0,4,1.75,1530,17664,1.5,0.0,0.0,3,7,1530,0.0,1968,1968.0,98058,47.4549,-122.155,1530,11625,47.0,1968,2014-06-26
11/4/2014,800000.0,4,1.5,1790,3952,1.5,0.0,0.0,4,8,1790,0.0,1932,1932.0,98103,47.68899999999999,-122.352,1200,3876,83.0,1932,2014-11-04
12/15/2014,250000.0,3,2.5,1700,6000,2.0,0.0,0.0,3,8,1700,0.0,1997,1997.0,98092,47.2615,-122.221,1940,6626,18.0,1997,2014-12-15
7/29/2014,605000.0,3,2.0,2660,4500,1.0,0.0,0.0,4,7,1330,1330.0,1922,1922.0,98199,47.6391,-122.40299999999999,1790,5000,93.0,1922,2014-07-29
5/29/2014,412000.0,3,1.75,1950,52256,1.0,0.0,0.0,4,8,1950,0.0,1985,1985.0,98042,47.3133,-122.07799999999999,2450,51836,30.0,1985,2014-05-29
11/12/2014,252000.0,3,2.0,1340,5670,2.0,0.0,0.0,3,6,1340,0.0,1994,1994.0,98055,47.4498,-122.194,1290,4892,21.0,1994,2014-11-12
9/19/2014,375000.0,3,1.0,1130,12500,1.5,0.0,0.0,3,7,1130,0.0,1954,1954.0,98118,47.5491,-122.26799999999999,2280,8750,61.0,1954,2014-09-19
7/10/2014,725000.0,2,1.75,1950,2719,1.0,0.0,0.0,5,7,1010,940.0,1919,1919.0,98103,47.6513,-122.346,1360,1256,96.0,1919,2014-07-10
10/13/2014,471750.0,5,3.5,3790,8200,1.0,0.0,1.0,3,8,2120,1670.0,2001,2001.0,98056,47.4891,-122.19,1740,8676,14.0,2001,2014-10-13
12/8/2014,490000.0,4,2.25,2020,85813,2.0,0.0,0.0,3,7,2020,0.0,1995,1995.0,98027,47.483000000000004,-122.02600000000001,2120,85813,20.0,1995,2014-12-08
10/1/2014,439000.0,2,1.0,800,5100,1.0,0.0,0.0,3,7,800,0.0,1945,1945.0,98117,47.6775,-122.38799999999999,1330,5100,70.0,1945,2014-10-01
8/22/2014,355000.0,4,2.0,1770,8890,1.0,0.0,0.0,5,6,1770,0.0,1949,1949.0,98166,47.4589,-122.353,1010,7620,66.0,1949,2014-08-22
5/5/2015,250000.0,1,0.75,940,87120,1.0,0.0,0.0,3,6,940,0.0,1944,1944.0,98019,47.7182,-121.956,1930,165528,71.0,1944,2015-05-05
3/26/2015,780000.0,4,2.25,2260,16188,1.0,0.0,0.0,3,10,2260,0.0,1984,1984.0,98006,47.5637,-122.11200000000001,2840,10158,31.0,1984,2015-03-26
11/5/2014,409000.0,2,1.0,890,3271,1.0,0.0,0.0,4,6,890,0.0,1918,1918.0,98116,47.5631,-122.381,1190,5175,97.0,1918,2014-11-05
6/10/2014,420000.0,2,1.0,860,3880,1.0,0.0,0.0,4,6,860,0.0,1916,1916.0,98117,47.6862,-122.391,1230,4260,99.0,1916,2014-06-10
11/13/2014,200000.0,1,0.75,680,9600,1.0,0.0,0.0,3,5,680,0.0,1947,1947.0,98115,47.6964,-122.306,1580,6624,68.0,1947,2014-11-13
1/5/2015,830000.0,2,1.5,2130,35679,1.0,0.0,0.0,4,7,2130,0.0,1963,1963.0,98033,47.6638,-122.171,2670,35679,52.0,1963,2015-01-05
5/29/2014,695000.0,3,2.5,2390,4555,2.0,0.0,0.0,3,9,2390,0.0,2006,2006.0,98074,47.6199,-122.025,2540,4500,9.0,2006,2014-05-29
5/21/2014,815000.0,4,2.75,3488,9614,2.0,0.0,0.0,3,10,3488,0.0,1998,1998.0,98074,47.6055,-122.01299999999999,3600,10891,17.0,1998,2014-05-21
11/13/2014,210000.0,3,1.75,1260,6223,1.0,0.0,0.0,3,7,820,440.0,1983,1983.0,98042,47.3574,-122.15799999999999,1260,6553,32.0,1983,2014-11-13
9/15/2014,635000.0,3,1.75,2940,6000,1.0,0.0,2.0,4,8,1590,1350.0,1957,1957.0,98177,47.7235,-122.369,2880,8100,58.0,1957,2014-09-15
7/21/2014,562500.0,4,2.5,2440,7322,2.0,0.0,0.0,3,9,2440,0.0,1991,1991.0,98056,47.5357,-122.179,2590,9927,24.0,1991,2014-07-21
5/9/2014,402500.0,4,2.5,2600,11951,2.0,0.0,0.0,3,10,2600,0.0,1988,1988.0,98023,47.3053,-122.34,2820,12093,27.0,1988,2014-05-09
12/19/2014,555000.0,3,2.0,2080,7020,1.0,0.0,0.0,4,7,1040,1040.0,1951,1951.0,98115,47.6768,-122.285,1920,7000,64.0,1951,2014-12-19
9/9/2014,310000.0,3,1.0,1990,7173,1.0,0.0,0.0,3,7,1990,0.0,1972,1972.0,98034,47.7116,-122.213,1320,7245,43.0,1972,2014-09-09
9/5/2014,500000.0,4,2.5,2840,18001,2.0,0.0,0.0,3,9,2840,0.0,1994,1994.0,98019,47.7359,-121.962,2500,18001,21.0,1994,2014-09-05
7/23/2014,430000.0,6,3.0,2630,8800,1.0,0.0,0.0,3,7,1610,1020.0,1959,1959.0,98125,47.7166,-122.29299999999999,1220,1173,56.0,1959,2014-07-23
6/28/2014,1600000.0,3,4.25,2820,7200,2.0,0.0,0.0,4,10,2460,360.0,1930,1930.0,98112,47.6298,-122.29,3300,7522,85.0,1930,2014-06-28
10/1/2014,627500.0,4,1.0,1560,4080,1.5,0.0,0.0,3,7,1560,0.0,1923,1923.0,98103,47.6711,-122.331,1890,4080,92.0,1923,2014-10-01
11/24/2014,335000.0,4,2.5,2330,7050,2.0,0.0,0.0,3,8,2330,0.0,1998,1998.0,98178,47.5001,-122.23100000000001,1810,5424,17.0,1998,2014-11-24
3/17/2015,962000.0,4,2.25,3320,20100,1.0,0.0,0.0,4,8,1810,1510.0,1981,1981.0,98006,47.5566,-122.15299999999999,2450,9821,34.0,1981,2015-03-17
7/25/2014,299000.0,3,1.75,1730,14270,1.0,0.0,0.0,3,7,1730,0.0,1959,1959.0,98065,47.5318,-121.833,1600,11232,56.0,1959,2014-07-25
4/14/2015,399950.0,4,2.5,3110,5868,2.0,0.0,0.0,3,8,3110,0.0,2001,2001.0,98042,47.3781,-122.126,2950,5924,14.0,2001,2015-04-14
3/25/2015,322000.0,3,1.0,1230,9660,1.0,0.0,0.0,3,7,1230,0.0,1968,1968.0,98053,47.6829,-122.06,1380,10125,47.0,1968,2015-03-25
6/23/2014,430000.0,2,1.5,950,4625,1.0,0.0,0.0,4,7,950,0.0,1949,1949.0,98103,47.6912,-122.34,1440,4625,66.0,1949,2014-06-23
